timestamp_sec,elapsed_sec,total_physical_mb_written,interval_mb_written,write_rate_mbps
1786394082.92,5803.41,12862178.71,214.84,107.42
1786394084.93,5805.42,12862414.55,235.84,117.92
1786394086.94,5807.43,12862629.88,215.33,107.67
1786394089.02,5809.51,12862824.71,194.82,97.41
1786394091.03,5811.52,12863035.64,210.94,105.47
1786394093.04,5813.53,12863271.48,235.84,117.92
1786394095.05,5815.54,12863434.08,162.60,81.30
1786394098.30,5818.80,12863666.50,232.42,116.21
1786394100.31,5820.81,12863902.34,235.84,117.92
1786394102.32,5822.81,12864112.79,210.45,105.22
1786394104.33,5824.82,12864345.70,232.91,116.46
1786394106.34,5826.83,12864581.54,235.84,117.92
1786394108.35,5828.84,12864817.38,235.84,117.92
1786394110.36,5830.86,12865049.80,232.42,116.21
1786394112.37,5832.86,12865274.90,225.10,112.55
1786394114.38,5834.87,12865456.54,181.64,90.82
1786394116.39,5836.88,12865543.46,86.91,43.46
1786394118.43,5838.93,12865761.72,218.26,109.13
1786394120.44,5840.94,12865997.56,235.84,117.92
1786394122.45,5842.95,12866212.40,214.84,107.42
1786394124.54,5845.03,12866425.29,212.89,106.45
1786394126.54,5847.04,12866620.61,195.31,97.66
1786394128.55,5849.05,12866857.42,236.82,118.41
1786394130.56,5851.06,12867093.26,235.84,117.92
1786394132.57,5853.07,12867327.15,233.89,116.94
1786394134.58,5855.07,12867485.84,158.69,79.35
1786394136.67,5857.16,12867583.50,97.66,48.83
1786394138.68,5859.17,12867921.39,337.89,168.95
1786394140.69,5861.18,12868129.39,208.01,104.00
1786394142.70,5863.19,12868365.23,235.84,117.92
1786394144.71,5865.20,12868561.52,196.29,98.14
1786394146.72,5867.21,12868769.04,207.52,103.76
1786394148.72,5869.22,12868981.93,212.89,106.45
1786394150.74,5871.23,12869217.77,235.84,117.92
1786394152.75,5873.24,12869479.49,261.72,130.86
1786394154.76,5875.25,12869610.84,131.35,65.67
1786394156.77,5877.26,12869781.74,170.90,85.45
1786394158.78,5879.27,12870006.35,224.61,112.30
1786394160.96,5881.46,12870200.20,193.85,96.92
1786394162.97,5883.47,12870436.04,235.84,117.92
1786394164.98,5885.47,12870651.37,215.33,107.67
1786394166.99,5887.48,12870879.39,228.03,114.01
1786394169.00,5889.50,12871115.23,235.84,117.92
1786394171.01,5891.51,12871351.56,236.33,118.16
1786394173.02,5893.51,12871550.78,199.22,99.61
1786394175.03,5895.52,12871605.47,54.69,27.34
1786394177.15,5897.65,12871897.46,291.99,146.00
1786394179.16,5899.66,12872102.05,204.59,102.29
1786394181.17,5901.67,12872305.18,203.12,101.56
1786394183.18,5903.68,12872518.07,212.89,106.45
1786394185.19,5905.69,12872753.91,235.84,117.92
1786394187.20,5907.70,12872972.66,218.75,109.38
1786394189.21,5909.71,12873196.78,224.12,112.06
1786394191.22,5911.71,12873401.86,205.08,102.54
1786394193.23,5913.72,12873596.19,194.34,97.17
1786394195.24,5915.74,12873727.05,130.86,65.43
1786394197.77,5918.27,12873935.55,208.50,104.25
1786394199.78,5920.28,12874170.90,235.35,117.68
1786394201.79,5922.29,12874379.39,208.50,104.25
1786394203.80,5924.30,12874601.07,221.68,110.84
1786394205.81,5926.31,12874803.22,202.15,101.07
1786394207.82,5928.32,12875010.74,207.52,103.76
1786394209.83,5930.33,12875230.96,220.21,110.11
1786394211.84,5932.34,12875467.29,236.33,118.16
1786394213.86,5934.35,12875646.00,178.71,89.36
1786394215.91,5936.41,12875765.14,119.14,59.57
1786394218.00,5938.49,12875993.65,228.52,114.26
1786394220.14,5940.63,12876234.86,241.21,120.61
1786394222.15,5942.65,12876473.14,238.28,119.14
1786394224.16,5944.65,12876706.54,233.40,116.70
1786394226.17,5946.66,12876916.99,210.45,105.22
1786394228.18,5948.67,12877150.88,233.89,116.94
1786394230.19,5950.69,12877336.91,186.04,93.02
1786394232.20,5952.70,12877537.60,200.68,100.34
1786394234.21,5954.71,12877683.11,145.51,72.75
1786394237.63,5958.12,12877937.01,253.91,126.95
1786394239.63,5960.13,12878136.23,199.22,99.61
1786394241.64,5962.14,12878361.33,225.10,112.55
1786394243.66,5964.15,12878597.17,235.84,117.92
1786394245.67,5966.16,12878832.52,235.35,117.68
1786394247.68,5968.17,12879057.62,225.10,112.55
1786394249.69,5970.18,12879276.37,218.75,109.38
1786394251.70,5972.19,12879514.16,237.79,118.90
1786394253.71,5974.20,12879708.01,193.85,96.92
1786394255.76,5976.26,12879778.32,70.31,35.16
1786394257.78,5978.27,12880013.67,235.35,117.68
1786394259.78,5980.28,12880221.19,207.52,103.76
1786394261.80,5982.29,12880423.34,202.15,101.07
1786394263.81,5984.30,12880606.45,183.11,91.55
1786394265.82,5986.31,12880842.29,235.84,117.92
1786394267.82,5988.32,12881058.11,215.82,107.91
1786394269.83,5990.33,12881289.06,230.96,115.48
1786394271.85,5992.34,12881491.70,202.64,101.32
1786394273.86,5994.35,12881682.13,190.43,95.21
1786394275.87,5996.36,12881804.69,122.56,61.28
1786394277.94,5998.44,12882062.99,258.30,129.15
1786394279.95,6000.45,12882260.25,197.27,98.63
1786394281.96,6002.46,12882496.09,235.84,117.92
1786394283.98,6004.47,12882734.86,238.77,119.38
1786394285.99,6006.48,12882960.45,225.59,112.79
1786394288.00,6008.49,12883177.73,217.29,108.64
1786394290.02,6010.51,12883413.57,235.84,117.92
1786394292.23,6012.72,12883649.90,236.33,118.16
1786394294.24,6014.73,12883793.46,143.55,71.78
1786394296.29,6016.79,12883921.88,128.42,64.21
1786394298.31,6018.80,12884158.69,236.82,118.41
1786394300.32,6020.81,12884394.53,235.84,117.92
1786394302.33,6022.82,12884628.91,234.38,117.19
1786394304.35,6024.85,12884824.71,195.80,97.90
1786394306.36,6026.85,12885015.14,190.43,95.21
1786394308.37,6028.87,12885250.49,235.35,117.68
1786394310.39,6030.88,12885462.89,212.40,106.20
1786394312.39,6032.89,12885694.34,231.45,115.72
1786394314.40,6034.90,12885839.84,145.51,72.75
1786394316.42,6036.91,12886053.22,213.38,106.69
1786394318.43,6038.92,12886259.28,206.05,103.03
1786394320.44,6040.93,12886460.45,201.17,100.59
1786394322.45,6042.94,12886668.46,208.01,104.00
1786394324.46,6044.95,12886904.30,235.84,117.92
1786394326.47,6046.96,12887139.65,235.35,117.68
1786394328.48,6048.97,12887378.42,238.77,119.38
1786394330.49,6050.98,12887585.94,207.52,103.76
1786394332.50,6052.99,12887822.27,236.33,118.16
1786394334.51,6055.00,12887955.08,132.81,66.41
1786394336.53,6057.02,12888211.43,256.35,128.17
1786394338.55,6059.04,12888388.67,177.25,88.62
1786394340.56,6061.05,12888624.51,235.84,117.92
1786394342.57,6063.06,12888832.03,207.52,103.76
1786394344.58,6065.07,12889068.85,236.82,118.41
1786394346.59,6067.09,12889287.60,218.75,109.38
1786394348.60,6069.10,12889481.45,193.85,96.92
1786394350.61,6071.11,12889697.27,215.82,107.91
1786394352.62,6073.11,12889919.43,222.17,111.08
1786394354.69,6075.19,12890051.27,131.84,65.92
1786394356.75,6077.25,12890281.25,229.98,114.99
1786394358.76,6079.26,12890470.21,188.96,94.48
1786394360.77,6081.27,12890674.80,204.59,102.29
1786394362.78,6083.28,12890901.86,227.05,113.53
1786394364.79,6085.29,12891138.18,236.33,118.16
1786394366.81,6087.30,12891364.26,226.07,113.04
1786394368.82,6089.31,12891581.05,216.80,108.40
1786394370.83,6091.32,12891816.89,235.84,117.92
1786394372.84,6093.34,12891944.34,127.44,63.72
1786394375.33,6095.82,12892150.88,206.54,103.27
1786394377.34,6097.83,12892369.63,218.75,109.38
1786394379.35,6099.84,12892585.45,215.82,107.91
1786394381.36,6101.85,12892793.46,208.01,104.00
1786394383.37,6103.86,12893027.83,234.38,117.19
1786394385.38,6105.87,12893263.18,235.35,117.68
1786394387.39,6107.89,12893491.21,228.03,114.01
1786394389.40,6109.90,12893706.54,215.33,107.67
1786394391.41,6111.91,12893943.85,237.30,118.65
1786394393.42,6113.92,12894021.00,77.15,38.57
1786394395.89,6116.38,12894208.50,187.50,93.75
1786394397.90,6118.40,12894443.85,235.35,117.68
1786394399.91,6120.41,12894679.69,235.84,117.92
1786394401.92,6122.42,12894887.70,208.01,104.00
1786394403.93,6124.43,12895123.05,235.35,117.68
1786394405.95,6126.44,12895360.84,237.79,118.90
1786394407.96,6128.45,12895594.73,233.89,116.94
1786394409.98,6130.47,12895796.39,201.66,100.83
1786394411.99,6132.48,12895982.42,186.04,93.02
1786394414.00,6134.49,12896105.96,123.54,61.77
1786394416.01,6136.50,12896267.09,161.13,80.57
1786394418.39,6138.89,12896493.65,226.56,113.28
1786394420.56,6141.06,12896729.49,235.84,117.92
1786394422.57,6143.07,12896954.10,224.61,112.30
1786394424.58,6145.08,12897164.06,209.96,104.98
1786394426.59,6147.09,12897393.55,229.49,114.75
1786394428.60,6149.10,12897607.42,213.87,106.93
1786394430.62,6151.11,12897815.92,208.50,104.25
1786394432.62,6153.12,12898014.65,198.73,99.37
1786394434.63,6155.13,12898107.42,92.77,46.39
1786394436.65,6157.14,12898344.24,236.82,118.41
1786394438.66,6159.15,12898580.08,235.84,117.92
1786394440.67,6161.16,12898787.60,207.52,103.76
1786394442.68,6163.17,12899018.55,230.96,115.48
1786394444.69,6165.18,12899202.64,184.08,92.04
1786394446.70,6167.19,12899426.76,224.12,112.06
1786394448.71,6169.20,12899639.16,212.40,106.20
1786394450.72,6171.21,12899875.00,235.84,117.92
1786394452.73,6173.22,12900084.96,209.96,104.98
1786394454.87,6175.36,12900242.19,157.23,78.61
1786394456.88,6177.38,12900470.21,228.03,114.01
1786394458.89,6179.38,12900662.11,191.89,95.95
1786394460.90,6181.39,12900877.44,215.33,107.67
1786394462.91,6183.40,12901092.29,214.84,107.42
1786394464.92,6185.42,12901328.12,235.84,117.92
1786394466.93,6187.43,12901563.96,235.84,117.92
1786394468.94,6189.44,12901772.95,208.98,104.49
1786394470.95,6191.45,12902009.28,236.33,118.16
1786394472.96,6193.46,12902125.49,116.21,58.11
1786394475.01,6195.50,12902273.44,147.95,73.97
1786394477.02,6197.51,12902518.07,244.63,122.31
1786394479.03,6199.52,12902752.93,234.86,117.43
1786394481.04,6201.54,12902988.77,235.84,117.92
1786394483.05,6203.55,12903227.54,238.77,119.38
1786394485.06,6205.56,12903462.89,235.35,117.68
1786394487.08,6207.58,12903663.09,200.20,100.10
1786394489.09,6209.59,12903848.14,185.06,92.53
1786394491.10,6211.60,12904083.01,234.86,117.43
1786394493.11,6213.61,12904179.69,96.68,48.34
1786394495.21,6215.71,12904384.77,205.08,102.54
1786394497.30,6217.79,12904594.73,209.96,104.98
1786394499.31,6219.80,12904794.43,199.71,99.85
1786394501.32,6221.81,12905030.76,236.33,118.16
1786394503.33,6223.82,12905260.74,229.98,114.99
1786394505.34,6225.83,12905452.64,191.89,95.95
1786394507.35,6227.84,12905662.11,209.47,104.74
1786394509.35,6229.85,12905886.72,224.61,112.30
1786394511.36,6231.86,12906105.96,219.24,109.62
1786394513.37,6233.87,12906239.26,133.30,66.65
1786394515.63,6236.13,12906557.62,318.36,159.18
1786394517.69,6238.19,12906779.30,221.68,110.84
1786394519.79,6240.29,12906990.23,210.94,105.47
1786394521.80,6242.30,12907190.43,200.20,100.10
1786394523.81,6244.31,12907426.27,235.84,117.92
1786394525.82,6246.32,12907647.46,221.19,110.60
1786394527.83,6248.32,12907869.63,222.17,111.08
1786394529.84,6250.33,12908098.14,228.52,114.26
1786394531.85,6252.34,12908240.23,142.09,71.04
1786394533.91,6254.41,12908440.92,200.68,100.34
1786394535.93,6256.43,12908635.74,194.82,97.41
1786394537.94,6258.44,12908844.73,208.98,104.49
1786394539.96,6260.45,12909080.57,235.84,117.92
1786394541.97,6262.46,12909316.41,235.84,117.92
1786394543.98,6264.47,12909523.93,207.52,103.76
1786394545.99,6266.48,12909762.21,238.28,119.14
1786394548.17,6268.67,12909998.05,235.84,117.92
1786394550.18,6270.68,12910234.38,236.33,118.16
1786394552.19,6272.69,12910327.64,93.26,46.63
1786394554.25,6274.75,12910531.25,203.61,101.81
1786394556.26,6276.76,12910739.75,208.50,104.25
1786394558.27,6278.77,12910975.59,235.84,117.92
1786394560.28,6280.77,12911183.11,207.52,103.76
1786394562.29,6282.79,12911412.60,229.49,114.75
1786394564.30,6284.80,12911608.40,195.80,97.90
1786394566.31,6286.80,12911812.01,203.61,101.81
1786394568.32,6288.81,12912035.64,223.63,111.82
1786394570.33,6290.83,12912306.15,270.51,135.25
1786394572.53,6293.03,12912423.83,117.68,58.84
1786394574.55,6295.05,12912615.72,191.89,95.95
1786394576.56,6297.06,12912853.52,237.79,118.90
1786394578.57,6299.06,12913061.52,208.01,104.00
1786394580.58,6301.08,12913296.88,235.35,117.68
1786394582.59,6303.09,12913532.71,235.84,117.92
1786394584.61,6305.10,12913768.07,235.35,117.68
1786394586.61,6307.11,12913975.59,207.52,103.76
1786394588.62,6309.12,12914189.94,214.36,107.18
1786394590.63,6311.13,12914339.36,149.41,74.71
1786394592.71,6313.20,12914479.49,140.14,70.07
1786394594.72,6315.21,12914714.84,235.35,117.68
1786394596.73,6317.22,12914950.68,235.84,117.92
1786394598.74,6319.24,12915186.52,235.84,117.92
1786394600.75,6321.24,12915368.16,181.64,90.82
1786394602.76,6323.25,12915571.29,203.12,101.56
1786394604.77,6325.27,12915807.62,236.33,118.16
1786394606.78,6327.28,12916021.48,213.87,106.93
1786394608.79,6329.29,12916251.95,230.47,115.23
1786394610.80,6331.29,12916380.86,128.91,64.45
1786394612.87,6333.37,12916552.73,171.88,85.94
1786394614.88,6335.37,12916762.21,209.47,104.74
1786394616.89,6337.38,12916979.49,217.29,108.64
1786394618.90,6339.39,12917175.29,195.80,97.90
1786394620.91,6341.40,12917375.00,199.71,99.85
1786394622.92,6343.41,12917614.26,239.26,119.63
1786394624.93,6345.42,12917850.10,235.84,117.92
1786394626.94,6347.43,12918005.37,155.27,77.64
1786394629.03,6349.52,12918114.75,109.38,54.69
1786394631.04,6351.54,12918342.29,227.54,113.77
1786394633.05,6353.55,12918557.62,215.33,107.67
1786394635.06,6355.56,12918793.46,235.84,117.92
1786394637.07,6357.57,12919029.30,235.84,117.92
1786394639.08,6359.58,12919245.12,215.82,107.91
1786394641.09,6361.59,12919475.59,230.47,115.23
1786394643.10,6363.60,12919762.70,287.11,143.55
1786394645.11,6365.61,12919969.24,206.54,103.27
1786394647.12,6367.62,12920072.27,103.03,51.51
1786394649.41,6369.91,12920270.51,198.24,99.12
1786394651.43,6371.92,12920506.35,235.84,117.92
1786394653.44,6373.93,12920742.19,235.84,117.92
1786394655.45,6375.94,12920975.10,232.91,116.46
1786394657.48,6377.98,12921157.71,182.62,91.31
1786394659.49,6379.99,12921369.63,211.91,105.96
1786394661.50,6382.00,12921601.56,231.93,115.97
1786394663.51,6384.01,12921895.51,293.95,146.97
1786394665.52,6386.02,12922051.27,155.76,77.88
1786394667.59,6388.09,12922209.96,158.69,79.35
1786394669.61,6390.11,12922388.67,178.71,89.36
1786394671.63,6392.12,12922624.51,235.84,117.92
1786394673.64,6394.13,12922860.35,235.84,117.92
1786394675.65,6396.14,12923071.78,211.43,105.71
1786394677.66,6398.15,12923303.22,231.45,115.72
1786394679.67,6400.16,12923539.06,235.84,117.92
1786394681.68,6402.17,12923761.72,222.66,111.33
1786394683.74,6404.23,12923947.27,185.55,92.77
1786394685.74,6406.24,12924113.28,166.02,83.01
1786394687.84,6408.33,12924277.34,164.06,82.03
1786394689.85,6410.35,12924470.70,193.36,96.68
1786394692.10,6412.59,12924682.13,211.43,105.71
1786394694.11,6414.60,12924917.48,235.35,117.68
1786394696.11,6416.61,12925106.45,188.96,94.48
1786394698.12,6418.62,12925341.31,234.86,117.43
1786394700.14,6420.63,12925581.05,239.75,119.87
1786394702.15,6422.64,12925788.57,207.52,103.76
1786394704.15,6424.65,12926006.84,218.26,109.13
1786394706.16,6426.66,12926146.00,139.16,69.58
1786394708.26,6428.76,12926332.52,186.52,93.26
1786394710.27,6430.77,12926561.52,229.00,114.50
1786394712.28,6432.78,12926747.56,186.04,93.02
1786394714.29,6434.79,12926952.15,204.59,102.29
1786394716.30,6436.80,12927185.55,233.40,116.70
1786394718.31,6438.81,12927421.39,235.84,117.92
1786394720.32,6440.82,12927651.37,229.98,114.99
1786394722.33,6442.83,12927864.75,213.38,106.69
1786394724.34,6444.84,12928151.37,286.62,143.31
1786394726.94,6447.43,12928322.27,170.90,85.45
1786394728.95,6449.44,12928437.50,115.23,57.62
1786394730.96,6451.46,12928674.80,237.30,118.65
1786394732.97,6453.47,12928887.70,212.89,106.45
1786394734.98,6455.48,12929118.16,230.47,115.23
1786394736.99,6457.48,12929354.00,235.84,117.92
1786394739.00,6459.50,12929582.03,228.03,114.01
1786394741.04,6461.53,12929791.50,209.47,104.74
1786394743.05,6463.54,12929975.10,183.59,91.80
1786394745.06,6465.56,12930261.23,286.13,143.07
1786394747.07,6467.56,12930435.55,174.32,87.16
1786394749.08,6469.57,12930528.81,93.26,46.63
1786394751.17,6471.66,12930776.37,247.56,123.78
1786394753.34,6473.83,12930990.23,213.87,106.93
1786394755.35,6475.84,12931207.52,217.29,108.64
1786394757.36,6477.85,12931418.95,211.43,105.71
1786394759.37,6479.86,12931614.75,195.80,97.90
1786394761.38,6481.87,12931824.22,209.47,104.74
1786394763.39,6483.88,12932060.06,235.84,117.92
1786394765.40,6485.89,12932270.02,209.96,104.98
1786394767.84,6488.34,12932410.64,140.62,70.31
1786394769.85,6490.35,12932677.73,267.09,133.54
1786394771.86,6492.36,12932888.18,210.45,105.22
1786394773.87,6494.37,12933100.10,211.91,105.96
1786394775.88,6496.37,12933307.62,207.52,103.76
1786394777.89,6498.39,12933546.39,238.77,119.38
1786394779.90,6500.40,12933782.71,236.33,118.16
1786394781.91,6502.41,12934018.07,235.35,117.68
1786394783.92,6504.42,12934226.07,208.01,104.00
1786394785.94,6506.43,12934325.68,99.61,49.80
1786394788.45,6508.95,12934529.79,204.10,102.05
1786394790.46,6510.96,12934727.54,197.75,98.88
1786394792.47,6512.97,12934962.89,235.35,117.68
1786394794.48,6514.98,12935198.73,235.84,117.92
1786394796.49,6516.99,12935406.25,207.52,103.76
1786394798.50,6519.00,12935642.09,235.84,117.92
1786394800.51,6521.01,12935877.93,235.84,117.92
1786394802.52,6523.02,12936114.75,236.82,118.41
1786394804.53,6525.03,12936306.15,191.41,95.70
1786394806.59,6527.08,12936369.14,62.99,31.49
1786394808.65,6529.14,12936588.38,219.24,109.62
1786394810.66,6531.16,12936824.22,235.84,117.92
1786394812.67,6533.17,12937059.57,235.35,117.68
1786394814.68,6535.18,12937279.30,219.73,109.86
1786394816.76,6537.25,12937499.51,220.21,110.11
1786394818.76,6539.26,12937708.01,208.50,104.25
1786394820.77,6541.27,12937916.50,208.50,104.25
1786394822.79,6543.28,12938152.34,235.84,117.92
1786394824.80,6545.29,12938337.89,185.55,92.77
1786394826.92,6547.42,12938531.74,193.85,96.92
1786394828.99,6549.48,12938677.73,146.00,73.00
1786394831.00,6551.50,12938948.73,271.00,135.50
1786394833.01,6553.51,12939148.93,200.20,100.10
1786394835.02,6555.52,12939344.24,195.31,97.66
1786394837.20,6557.69,12939560.55,216.31,108.15
1786394839.21,6559.70,12939780.27,219.73,109.86
1786394841.22,6561.72,12939978.03,197.75,98.88
1786394843.23,6563.72,12940166.99,188.96,94.48
1786394845.25,6565.74,12940395.02,228.03,114.01
1786394847.26,6567.75,12940502.93,107.91,53.96
1786394849.27,6569.77,12940751.46,248.54,124.27
1786394851.28,6571.78,12940973.14,221.68,110.84
1786394853.29,6573.79,12941194.82,221.68,110.84
1786394855.30,6575.80,12941432.13,237.30,118.65
1786394857.31,6577.81,12941667.97,235.84,117.92
1786394859.33,6579.82,12941887.70,219.73,109.86
1786394861.39,6581.89,12942136.23,248.54,124.27
1786394863.42,6583.91,12942291.99,155.76,77.88
1786394865.43,6585.92,12942437.01,145.02,72.51
1786394868.60,6589.09,12942686.52,249.51,124.76
1786394870.77,6591.26,12942877.93,191.41,95.70
1786394872.78,6593.27,12943113.77,235.84,117.92
1786394874.79,6595.29,12943349.61,235.84,117.92
1786394876.80,6597.29,12943557.13,207.52,103.76
1786394878.81,6599.31,12943792.48,235.35,117.68
1786394880.82,6601.32,12944028.81,236.33,118.16
1786394882.83,6603.33,12944265.14,236.33,118.16
1786394884.84,6605.34,12944448.73,183.59,91.80
1786394886.92,6607.41,12944585.94,137.21,68.60
1786394889.02,6609.51,12944766.60,180.66,90.33
1786394891.03,6611.53,12944974.61,208.01,104.00
1786394893.04,6613.53,12945209.96,235.35,117.68
1786394895.05,6615.54,12945381.84,171.88,85.94
1786394897.06,6617.55,12945595.21,213.38,106.69
1786394899.07,6619.56,12945802.73,207.52,103.76
1786394901.08,6621.58,12946041.99,239.26,119.63
1786394903.10,6623.59,12946278.32,236.33,118.16
1786394905.26,6625.76,12946472.66,194.34,97.17
1786394907.27,6627.77,12946628.42,155.76,77.88
1786394909.28,6629.78,12946775.39,146.97,73.49
1786394911.30,6631.79,12946957.52,182.13,91.06
1786394913.31,6633.80,12947170.41,212.89,106.45
1786394915.32,6635.81,12947400.39,229.98,114.99
1786394917.33,6637.82,12947638.67,238.28,119.14
1786394919.34,6639.83,12947874.51,235.84,117.92
1786394921.35,6641.84,12948088.38,213.87,106.93
1786394923.35,6643.85,12948356.93,268.55,134.28
1786394925.37,6645.86,12948523.93,166.99,83.50
1786394927.42,6647.91,12948621.09,97.17,48.58
1786394929.43,6649.92,12948856.93,235.84,117.92
1786394931.44,6651.93,12949079.59,222.66,111.33
1786394933.45,6653.94,12949301.76,222.17,111.08
1786394935.46,6655.95,12949537.11,235.35,117.68
1786394937.47,6657.96,12949762.21,225.10,112.55
1786394939.52,6660.01,12950004.39,242.19,121.09
1786394941.54,6662.04,12950218.26,213.87,106.93
1786394943.64,6664.14,12950438.48,220.21,110.11
1786394945.65,6666.15,12950574.71,136.23,68.12
1786394947.78,6668.28,12950747.56,172.85,86.43
1786394949.79,6670.29,12950955.08,207.52,103.76
1786394951.80,6672.29,12951188.48,233.40,116.70
1786394953.82,6674.32,12951372.56,184.08,92.04
1786394955.83,6676.33,12951579.10,206.54,103.27
1786394957.95,6678.45,12951814.45,235.35,117.68
1786394959.96,6680.45,12952028.81,214.36,107.18
1786394961.97,6682.46,12952257.81,229.00,114.50
1786394963.98,6684.47,12952445.80,187.99,93.99
1786394965.98,6686.48,12952609.38,163.57,81.79
1786394968.00,6688.49,12952762.21,152.83,76.42
1786394970.01,6690.50,12952947.27,185.06,92.53
1786394972.02,6692.51,12953145.51,198.24,99.12
1786394974.03,6694.52,12953381.35,235.84,117.92
1786394976.04,6696.53,12953616.70,235.35,117.68
1786394978.05,6698.55,12953854.49,237.79,118.90
1786394980.06,6700.55,12954062.01,207.52,103.76
1786394982.07,6702.56,12954298.34,236.33,118.16
1786394984.08,6704.57,12954426.27,127.93,63.96
1786394986.14,6706.63,12954511.23,84.96,42.48
1786394988.19,6708.69,12954680.66,169.43,84.72
1786394990.20,6710.70,12954856.45,175.78,87.89
1786394992.21,6712.71,12954901.86,45.41,22.71
1786394994.98,6715.47,12954958.50,56.64,28.32
1786394999.51,6720.01,12955055.18,96.68,48.34
1786395004.12,6724.62,12955145.51,90.33,45.17
1786395006.15,6726.64,12955184.08,38.57,19.29
1786395008.17,6728.67,12955228.03,43.95,21.97
1786395010.64,6731.14,12955291.02,62.99,31.49
1786395012.76,6733.26,12955536.13,245.12,122.56
1786395014.77,6735.26,12955743.65,207.52,103.76
1786395016.78,6737.28,12955979.49,235.84,117.92
1786395018.79,6739.28,12956197.75,218.26,109.13
1786395020.80,6741.29,12956422.36,224.61,112.30
1786395022.81,6743.30,12956658.20,235.84,117.92
1786395024.82,6745.32,12956777.83,119.63,59.81
1786395026.93,6747.42,12956958.98,181.15,90.58
1786395028.94,6749.43,12957198.24,239.26,119.63
1786395030.95,6751.44,12957433.59,235.35,117.68
1786395032.96,6753.45,12957641.60,208.01,104.00
1786395034.97,6755.46,12957876.95,235.35,117.68
1786395036.98,6757.47,12958112.79,235.84,117.92
1786395038.99,6759.49,12958338.87,226.07,113.04
1786395041.04,6761.53,12958526.37,187.50,93.75
1786395043.05,6763.54,12958734.38,208.01,104.00
1786395045.06,6765.55,12958852.05,117.68,58.84
1786395047.07,6767.56,12959095.70,243.65,121.83
1786395049.09,6769.58,12959276.86,181.15,90.58
1786395051.10,6771.59,12959480.47,203.61,101.81
1786395053.11,6773.60,12959716.31,235.84,117.92
1786395055.11,6775.61,12959923.83,207.52,103.76
1786395057.13,6777.62,12960154.30,230.47,115.23
1786395059.14,6779.63,12960349.61,195.31,97.66
1786395061.14,6781.64,12960549.32,199.71,99.85
1786395063.15,6783.65,12960749.02,199.71,99.85
1786395065.28,6785.78,12960905.76,156.74,78.37
1786395067.29,6787.79,12961140.62,234.86,117.43
1786395069.30,6789.80,12961339.36,198.73,99.37
1786395071.31,6791.81,12961530.76,191.41,95.70
1786395073.32,6793.82,12961755.37,224.61,112.30
1786395075.33,6795.83,12961994.14,238.77,119.38
1786395077.35,6797.84,12962229.98,235.84,117.92
1786395079.35,6799.85,12962437.50,207.52,103.76
1786395081.36,6801.86,12962672.85,235.35,117.68
1786395083.38,6803.87,12962847.66,174.80,87.40
1786395085.41,6805.91,12962962.40,114.75,57.37
1786395087.43,6807.93,12963181.15,218.75,109.38
1786395089.45,6809.94,12963416.99,235.84,117.92
1786395091.46,6811.95,12963623.54,206.54,103.27
1786395093.47,6813.96,12963844.24,220.70,110.35
1786395095.48,6815.97,12964039.06,194.82,97.41
1786395097.49,6817.98,12964274.90,235.84,117.92
1786395099.50,6819.99,12964482.42,207.52,103.76
1786395101.51,6822.01,12964707.03,224.61,112.30
1786395103.52,6824.02,12964861.33,154.30,77.15
1786395105.53,6826.03,12965068.85,207.52,103.76
1786395107.54,6828.04,12965218.26,149.41,74.71
1786395109.55,6830.05,12965427.73,209.47,104.74
1786395111.57,6832.06,12965651.86,224.12,112.06
1786395113.57,6834.07,12965836.43,184.57,92.29
1786395115.58,6836.08,12966042.97,206.54,103.27
1786395117.60,6838.09,12966278.81,235.84,117.92
1786395119.61,6840.10,12966514.16,235.35,117.68
1786395121.62,6842.11,12966730.96,216.80,108.40
1786395123.63,6844.12,12966886.72,155.76,77.88
1786395126.40,6846.90,12967139.16,252.44,126.22
1786395128.41,6848.90,12967346.68,207.52,103.76
1786395130.42,6850.92,12967582.52,235.84,117.92
1786395132.43,6852.93,12967818.36,235.84,117.92
1786395134.44,6854.94,12968032.71,214.36,107.18
1786395136.45,6856.95,12968263.18,230.47,115.23
1786395138.46,6858.96,12968499.02,235.84,117.92
1786395140.47,6860.97,12968728.03,229.00,114.50
1786395142.51,6863.01,12968889.16,161.13,80.57
1786395144.60,6865.10,12969021.00,131.84,65.92
1786395146.74,6867.24,12969303.22,282.23,141.11
1786395148.75,6869.25,12969534.67,231.45,115.72
1786395150.79,6871.28,12969694.34,159.67,79.83
1786395152.80,6873.29,12969925.78,231.45,115.72
1786395154.81,6875.30,12970161.13,235.35,117.68
1786395156.82,6877.31,12970368.65,207.52,103.76
1786395158.83,6879.32,12970604.49,235.84,117.92
1786395160.84,6881.34,12970819.82,215.33,107.67
1786395162.85,6883.35,12970984.38,164.55,82.28
1786395164.86,6885.35,12971106.93,122.56,61.28
1786395167.34,6887.84,12971342.77,235.84,117.92
1786395169.36,6889.85,12971578.12,235.35,117.68
1786395171.36,6891.86,12971798.34,220.21,110.11
1786395173.37,6893.87,12972019.04,220.70,110.35
1786395175.38,6895.88,12972231.93,212.89,106.45
1786395177.39,6897.89,12972473.14,241.21,120.61
1786395179.41,6899.90,12972708.98,235.84,117.92
