timestamp_sec,elapsed_sec,total_physical_mb_written,interval_mb_written,write_rate_mbps
1786384825.64,3754.80,12060666.50,234.38,117.19
1786384827.66,3756.82,12060666.50,0.00,0.00
1786384829.68,3758.83,12060744.63,78.12,39.06
1786384831.70,3760.85,12060844.73,100.10,50.05
1786384833.71,3762.87,12061014.65,169.92,84.96
1786384835.73,3764.89,12061120.61,105.96,52.98
1786384837.75,3766.91,12061120.61,0.00,0.00
1786384839.76,3768.92,12061229.49,108.89,54.44
1786384841.79,3770.95,12061328.61,99.12,49.56
1786384843.80,3772.96,12061561.52,232.91,116.46
1786384845.82,3774.98,12061699.71,138.18,69.09
1786384847.83,3776.99,12061699.71,0.00,0.00
1786384849.85,3779.01,12061822.27,122.56,61.28
1786384851.88,3781.04,12061822.75,0.49,0.24
1786384853.90,3783.06,12062000.00,177.25,88.62
1786384855.91,3785.06,12062222.17,222.17,111.08
1786384857.92,3787.08,12062222.17,0.00,0.00
1786384859.94,3789.10,12062287.60,65.43,32.71
1786384861.95,3791.11,12062667.97,380.37,190.19
1786384863.96,3793.12,12062747.07,79.10,39.55
1786384865.98,3795.14,12062949.71,202.64,101.32
1786384868.00,3797.16,12062949.71,0.00,0.00
1786384870.02,3799.18,12062954.10,4.39,2.20
1786384872.04,3801.20,12063292.97,338.87,169.43
1786384874.05,3803.21,12063330.57,37.60,18.80
1786384876.11,3805.26,12063493.16,162.60,81.30
1786384878.13,3807.29,12063493.65,0.49,0.24
1786384880.14,3809.30,12063784.67,291.02,145.51
1786384882.16,3811.32,12063784.67,0.00,0.00
1786384884.25,3813.41,12063799.32,14.65,7.32
1786384886.38,3815.54,12063858.89,59.57,29.79
1786384888.40,3817.56,12063859.38,0.49,0.24
1786384890.42,3819.58,12064029.79,170.41,85.21
1786384892.44,3821.60,12064270.51,240.72,120.36
1786384894.77,3823.93,12064367.68,97.17,48.58
1786384896.78,3825.94,12064404.30,36.62,18.31
1786384898.80,3827.96,12064404.30,0.00,0.00
1786384900.82,3829.98,12064500.98,96.68,48.34
1786384902.84,3832.00,12064609.38,108.40,54.20
1786384904.86,3834.01,12064882.32,272.95,136.47
1786384906.86,3836.02,12065144.04,261.72,130.86
1786384908.88,3838.04,12065144.04,0.00,0.00
1786384911.04,3840.20,12065211.91,67.87,33.94
1786384913.05,3842.21,12065348.63,136.72,68.36
1786384915.07,3844.23,12065488.28,139.65,69.82
1786384917.09,3846.25,12065488.28,0.00,0.00
1786384919.13,3848.29,12065545.41,57.13,28.56
1786384921.16,3850.32,12065650.88,105.47,52.73
1786384923.17,3852.33,12065898.93,248.05,124.02
1786384925.19,3854.34,12065916.50,17.58,8.79
1786384927.29,3856.44,12065963.87,47.36,23.68
1786384929.30,3858.46,12066070.31,106.45,53.22
1786384931.31,3860.47,12066196.29,125.98,62.99
1786384933.33,3862.48,12066392.58,196.29,98.14
1786384935.34,3864.50,12066469.73,77.15,38.57
1786384937.35,3866.51,12066542.97,73.24,36.62
1786384939.37,3868.52,12066543.46,0.49,0.24
1786384941.38,3870.54,12066969.24,425.78,212.89
1786384943.40,3872.56,12066969.24,0.00,0.00
1786384945.41,3874.57,12067106.93,137.70,68.85
1786384947.43,3876.59,12067106.93,0.00,0.00
1786384949.45,3878.61,12067135.74,28.81,14.40
1786384951.46,3880.62,12067310.55,174.80,87.40
1786384953.48,3882.64,12067444.34,133.79,66.89
1786384955.50,3884.66,12067710.94,266.60,133.30
1786384957.53,3886.68,12067783.20,72.27,36.13
1786384959.54,3888.70,12067824.22,41.02,20.51
1786384961.55,3890.71,12068047.85,223.63,111.82
1786384963.56,3892.72,12068090.33,42.48,21.24
1786384965.58,3894.74,12068155.27,64.94,32.47
1786384967.60,3896.75,12068155.76,0.49,0.24
1786384969.62,3898.77,12068230.47,74.71,37.35
1786384971.65,3900.81,12068383.79,153.32,76.66
1786384973.67,3902.82,12068523.44,139.65,69.82
1786384975.68,3904.84,12068811.04,287.60,143.80
1786384977.69,3906.85,12068831.05,20.02,10.01
1786384979.71,3908.86,12068913.57,82.52,41.26
1786384981.73,3910.89,12069033.69,120.12,60.06
1786384983.74,3912.90,12069163.57,129.88,64.94
1786384985.76,3914.92,12069484.86,321.29,160.64
1786384987.80,3916.95,12069622.56,137.70,68.85
1786384989.81,3918.97,12069718.75,96.19,48.10
1786384991.82,3920.98,12069758.30,39.55,19.78
1786384993.83,3922.99,12070028.32,270.02,135.01
1786384995.85,3925.00,12070128.42,100.10,50.05
1786384997.86,3927.02,12070130.37,1.95,0.98
1786384999.88,3929.03,12070130.37,0.00,0.00
1786385001.90,3931.06,12070205.08,74.71,37.35
1786385003.92,3933.08,12070205.08,0.00,0.00
1786385005.94,3935.10,12070410.16,205.08,102.54
1786385007.96,3937.12,12070410.64,0.49,0.24
1786385009.97,3939.13,12070414.55,3.91,1.95
1786385011.99,3941.14,12070635.25,220.70,110.35
1786385014.00,3943.16,12070773.44,138.18,69.09
1786385016.02,3945.18,12070905.76,132.32,66.16
1786385018.06,3947.22,12070906.25,0.49,0.24
1786385020.07,3949.23,12070924.80,18.55,9.28
1786385022.09,3951.24,12071374.51,449.71,224.85
1786385024.10,3953.26,12071374.51,0.00,0.00
1786385026.12,3955.28,12071698.73,324.22,162.11
1786385028.14,3957.29,12071757.81,59.08,29.54
1786385030.15,3959.31,12071804.20,46.39,23.19
1786385032.16,3961.32,12071985.84,181.64,90.82
1786385034.18,3963.34,12072187.50,201.66,100.83
1786385036.25,3965.41,12072297.85,110.35,55.18
1786385038.27,3967.42,12072297.85,0.00,0.00
1786385040.28,3969.44,12072366.70,68.85,34.42
1786385042.29,3971.45,12072571.29,204.59,102.29
1786385044.30,3973.46,12072571.29,0.00,0.00
1786385046.32,3975.47,12072574.71,3.42,1.71
1786385048.49,3977.65,12072576.17,1.46,0.73
1786385050.50,3979.66,12072750.98,174.80,87.40
1786385052.52,3981.68,12072981.45,230.47,115.23
1786385054.53,3983.69,12072981.93,0.49,0.24
1786385056.55,3985.70,12073288.09,306.15,153.08
1786385058.56,3987.72,12073288.09,0.00,0.00
1786385060.58,3989.73,12073434.57,146.48,73.24
1786385062.58,3991.74,12073490.72,56.15,28.08
1786385064.60,3993.76,12073628.91,138.18,69.09
1786385066.61,3995.77,12073999.02,370.12,185.06
1786385068.63,3997.79,12074100.59,101.56,50.78
1786385070.65,3999.81,12074227.05,126.46,63.23
1786385072.66,4001.82,12074242.68,15.62,7.81
1786385074.74,4003.90,12074299.80,57.13,28.56
1786385076.76,4005.92,12074438.48,138.67,69.34
1786385078.77,4007.93,12074438.48,0.00,0.00
1786385080.79,4009.95,12074659.18,220.70,110.35
1786385082.82,4011.97,12074675.29,16.11,8.06
1786385084.84,4013.99,12074825.20,149.90,74.95
1786385086.85,4016.01,12075068.85,243.65,121.83
1786385088.86,4018.02,12075068.85,0.00,0.00
1786385090.88,4020.04,12075272.46,203.61,101.81
1786385092.90,4022.06,12075292.48,20.02,10.01
1786385094.92,4024.08,12075470.70,178.22,89.11
1786385096.94,4026.10,12075610.84,140.14,70.07
1786385098.95,4028.11,12075610.84,0.00,0.00
1786385100.97,4030.12,12075744.14,133.30,66.65
1786385102.98,4032.14,12075865.23,121.09,60.55
1786385105.00,4034.16,12075917.48,52.25,26.12
1786385107.01,4036.17,12076123.05,205.57,102.78
1786385109.03,4038.19,12076324.71,201.66,100.83
1786385111.04,4040.20,12076350.59,25.88,12.94
1786385113.11,4042.27,12076409.18,58.59,29.30
1786385115.13,4044.28,12076410.16,0.98,0.49
1786385117.15,4046.31,12076609.38,199.22,99.61
1786385119.17,4048.33,12076609.38,0.00,0.00
1786385121.19,4050.35,12076749.02,139.65,69.82
1786385123.20,4052.36,12076749.51,0.49,0.24
1786385125.22,4054.38,12076972.66,223.14,111.57
1786385127.24,4056.40,12076972.66,0.00,0.00
1786385129.26,4058.42,12076972.66,0.00,0.00
1786385131.28,4060.44,12077232.91,260.25,130.13
1786385133.29,4062.45,12077424.32,191.41,95.70
1786385135.31,4064.47,12077492.19,67.87,33.94
1786385137.32,4066.48,12077558.11,65.92,32.96
1786385139.34,4068.50,12077558.11,0.00,0.00
1786385141.36,4070.52,12077855.47,297.36,148.68
1786385143.38,4072.54,12077855.47,0.00,0.00
1786385145.40,4074.55,12078064.94,209.47,104.74
1786385147.41,4076.57,12078118.16,53.22,26.61
1786385149.49,4078.64,12078169.92,51.76,25.88
1786385151.50,4080.66,12078428.71,258.79,129.39
1786385153.51,4082.67,12078428.71,0.00,0.00
1786385155.53,4084.69,12078502.44,73.73,36.87
1786385157.54,4086.70,12078592.29,89.84,44.92
1786385159.55,4088.71,12078602.54,10.25,5.13
1786385161.57,4090.73,12078706.54,104.00,52.00
1786385163.58,4092.74,12078910.64,204.10,102.05
1786385165.60,4094.76,12079007.81,97.17,48.58
1786385167.62,4096.77,12079007.81,0.00,0.00
1786385169.67,4098.83,12079078.12,70.31,35.16
1786385171.70,4100.86,12079282.23,204.10,102.05
1786385173.72,4102.88,12079662.11,379.88,189.94
1786385175.74,4104.90,12079705.08,42.97,21.48
1786385177.76,4106.92,12079841.31,136.23,68.12
1786385179.78,4108.93,12079841.80,0.49,0.24
1786385181.79,4110.95,12079983.89,142.09,71.04
1786385183.81,4112.97,12080169.92,186.04,93.02
1786385185.82,4114.98,12080226.07,56.15,28.08
1786385187.84,4117.00,12080258.30,32.23,16.11
1786385189.86,4119.02,12080552.73,294.43,147.22
1786385191.91,4121.07,12080584.47,31.74,15.87
1786385193.92,4123.08,12080660.64,76.17,38.09
1786385195.94,4125.10,12080791.02,130.37,65.19
1786385197.95,4127.11,12080801.27,10.25,5.13
1786385199.97,4129.13,12080939.45,138.18,69.09
1786385201.99,4131.15,12081100.10,160.64,80.32
1786385204.02,4133.18,12081323.24,223.14,111.57
1786385206.04,4135.20,12081354.98,31.74,15.87
1786385208.05,4137.21,12081527.83,172.85,86.43
1786385210.07,4139.22,12081527.83,0.00,0.00
1786385212.09,4141.24,12081701.17,173.34,86.67
1786385214.11,4143.26,12081953.12,251.95,125.98
1786385216.12,4145.28,12081977.05,23.93,11.96
1786385218.13,4147.29,12082011.23,34.18,17.09
1786385220.15,4149.31,12082184.57,173.34,86.67
1786385222.17,4151.33,12082583.50,398.93,199.46
1786385224.18,4153.34,12082595.21,11.72,5.86
1786385226.20,4155.36,12082628.91,33.69,16.85
1786385228.32,4157.48,12082686.52,57.62,28.81
1786385230.34,4159.50,12082686.52,0.00,0.00
1786385232.36,4161.52,12082814.94,128.42,64.21
1786385234.38,4163.54,12082815.43,0.49,0.24
1786385236.40,4165.56,12082953.12,137.70,68.85
1786385238.41,4167.57,12083039.06,85.94,42.97
1786385240.43,4169.59,12083059.08,20.02,10.01
1786385242.45,4171.60,12083368.16,309.08,154.54
1786385244.46,4173.62,12083368.16,0.00,0.00
1786385246.48,4175.64,12083576.17,208.01,104.00
1786385248.50,4177.66,12083576.17,0.00,0.00
1786385250.51,4179.67,12083646.48,70.31,35.16
1786385252.53,4181.69,12083890.62,244.14,122.07
1786385254.55,4183.71,12083890.62,0.00,0.00
1786385256.57,4185.72,12084161.13,270.51,135.25
1786385258.59,4187.75,12084267.09,105.96,52.98
1786385260.60,4189.76,12084267.09,0.00,0.00
1786385262.62,4191.78,12084543.46,276.37,138.18
1786385264.64,4193.80,12084543.46,0.00,0.00
1786385266.65,4195.81,12084707.52,164.06,82.03
1786385268.70,4197.86,12084785.64,78.12,39.06
1786385270.72,4199.87,12084809.57,23.93,11.96
1786385272.72,4201.88,12085024.90,215.33,107.67
1786385274.74,4203.90,12085165.53,140.62,70.31
1786385276.75,4205.91,12085165.53,0.00,0.00
1786385278.77,4207.92,12085341.80,176.27,88.13
1786385280.78,4209.94,12085370.12,28.32,14.16
1786385282.79,4211.95,12085479.98,109.86,54.93
1786385284.80,4213.96,12085629.39,149.41,74.71
1786385286.82,4215.98,12085854.00,224.61,112.30
1786385288.83,4217.99,12085936.52,82.52,41.26
1786385290.85,4220.01,12085948.73,12.21,6.10
1786385292.87,4222.03,12086167.48,218.75,109.38
1786385294.89,4224.04,12086167.48,0.00,0.00
1786385296.90,4226.06,12086376.46,208.98,104.49
1786385298.91,4228.07,12086522.95,146.48,73.24
1786385300.92,4230.08,12086681.64,158.69,79.35
1786385302.94,4232.10,12086855.96,174.32,87.16
1786385304.96,4234.11,12086967.77,111.82,55.91
1786385306.97,4236.13,12086967.77,0.00,0.00
1786385308.99,4238.15,12087246.58,278.81,139.40
1786385311.00,4240.16,12087271.97,25.39,12.70
1786385313.02,4242.18,12087603.52,331.54,165.77
1786385315.04,4244.19,12087603.52,0.00,0.00
1786385317.05,4246.21,12087838.38,234.86,117.43
1786385319.06,4248.22,12087981.93,143.55,71.78
1786385321.09,4250.24,12088123.54,141.60,70.80
1786385323.10,4252.26,12088332.52,208.98,104.49
1786385325.12,4254.27,12088332.52,0.00,0.00
1786385327.14,4256.29,12088509.28,176.76,88.38
1786385329.15,4258.31,12088697.75,188.48,94.24
1786385331.17,4260.33,12088733.89,36.13,18.07
1786385333.18,4262.34,12088763.18,29.30,14.65
1786385335.20,4264.36,12088763.18,0.00,0.00
1786385337.21,4266.37,12088969.73,206.54,103.27
1786385339.23,4268.39,12089190.43,220.70,110.35
1786385341.24,4270.40,12089203.61,13.18,6.59
1786385343.26,4272.42,12089707.52,503.91,251.95
1786385345.27,4274.43,12089990.23,282.71,141.36
1786385347.29,4276.45,12089990.72,0.49,0.24
1786385349.30,4278.46,12090123.54,132.81,66.41
1786385351.32,4280.48,12090263.67,140.14,70.07
1786385353.33,4282.49,12090360.84,97.17,48.58
1786385355.34,4284.50,12090429.69,68.85,34.42
1786385357.36,4286.52,12090587.89,158.20,79.10
1786385359.38,4288.53,12090722.66,134.77,67.38
1786385361.39,4290.55,12090915.04,192.38,96.19
1786385363.41,4292.57,12090923.83,8.79,4.39
1786385365.43,4294.59,12091083.50,159.67,79.83
1786385367.55,4296.71,12091133.30,49.80,24.90
1786385369.57,4298.73,12091310.06,176.76,88.38
1786385371.58,4300.74,12091391.11,81.05,40.53
1786385373.59,4302.75,12091484.38,93.26,46.63
1786385375.61,4304.77,12091484.38,0.00,0.00
1786385377.63,4306.79,12091657.23,172.85,86.43
1786385379.65,4308.80,12091875.00,217.77,108.89
1786385381.66,4310.82,12091989.26,114.26,57.13
1786385383.69,4312.85,12092083.01,93.75,46.88
1786385385.71,4314.86,12092083.01,0.00,0.00
1786385387.72,4316.88,12092186.04,103.03,51.51
1786385389.74,4318.90,12092404.79,218.75,109.38
1786385391.75,4320.91,12092582.03,177.25,88.62
1786385393.78,4322.94,12092705.08,123.05,61.52
1786385395.79,4324.95,12092705.08,0.00,0.00
1786385397.81,4326.97,12092837.40,132.32,66.16
1786385399.83,4328.99,12093096.68,259.28,129.64
1786385401.84,4331.00,12093232.42,135.74,67.87
1786385403.89,4333.04,12093324.71,92.29,46.14
1786385405.90,4335.06,12093353.52,28.81,14.40
1786385407.91,4337.07,12093466.80,113.28,56.64
1786385409.92,4339.08,12093635.25,168.46,84.23
1786385411.94,4341.10,12093875.98,240.72,120.36
1786385413.96,4343.12,12093876.46,0.49,0.24
1786385415.98,4345.13,12093950.68,74.22,37.11
1786385417.99,4347.14,12093977.05,26.37,13.18
1786385420.01,4349.17,12094116.21,139.16,69.58
1786385422.03,4351.19,12094217.29,101.07,50.54
1786385424.05,4353.21,12094217.77,0.49,0.24
1786385426.07,4355.22,12094311.52,93.75,46.88
1786385428.11,4357.27,12094311.52,0.00,0.00
1786385430.12,4359.28,12094514.16,202.64,101.32
1786385432.51,4361.67,12094618.16,104.00,52.00
1786385434.54,4363.70,12094656.74,38.57,19.29
1786385436.56,4365.71,12094998.54,341.80,170.90
1786385438.57,4367.73,12094998.54,0.00,0.00
1786385440.59,4369.75,12095198.73,200.20,100.10
1786385442.72,4371.87,12095268.55,69.82,34.91
1786385444.73,4373.89,12095369.14,100.59,50.29
1786385446.75,4375.91,12095504.88,135.74,67.87
1786385448.77,4377.93,12095597.66,92.77,46.39
1786385450.79,4379.95,12095771.00,173.34,86.67
1786385452.81,4381.97,12095947.75,176.76,88.38
1786385454.82,4383.97,12095979.98,32.23,16.11
1786385456.84,4386.00,12096129.88,149.90,74.95
1786385458.86,4388.02,12096130.37,0.49,0.24
1786385460.88,4390.04,12096373.54,243.16,121.58
1786385462.90,4392.05,12096374.02,0.49,0.24
1786385464.91,4394.07,12096497.56,123.54,61.77
1786385466.92,4396.08,12096656.25,158.69,79.35
1786385468.94,4398.10,12096656.25,0.00,0.00
1786385470.96,4400.12,12096870.61,214.36,107.18
1786385472.98,4402.14,12097068.85,198.24,99.12
1786385474.99,4404.15,12097153.81,84.96,42.48
1786385477.00,4406.16,12097312.99,159.18,79.59
1786385479.05,4408.21,12097367.68,54.69,27.34
1786385481.07,4410.23,12097468.26,100.59,50.29
1786385483.10,4412.26,12097499.02,30.76,15.38
1786385485.12,4414.28,12097642.58,143.55,71.78
1786385487.13,4416.29,12097782.71,140.14,70.07
1786385489.15,4418.30,12097917.97,135.25,67.63
1786385491.16,4420.32,12097952.15,34.18,17.09
1786385493.17,4422.33,12098198.24,246.09,123.05
1786385495.20,4424.36,12098198.24,0.00,0.00
1786385497.22,4426.37,12098368.16,169.92,84.96
1786385499.23,4428.39,12098627.44,259.28,129.64
1786385501.24,4430.40,12098684.57,57.13,28.56
1786385503.26,4432.42,12098819.34,134.77,67.38
1786385505.28,4434.44,12098819.34,0.00,0.00
1786385507.30,4436.46,12098924.32,104.98,52.49
1786385509.32,4438.48,12099169.43,245.12,122.56
1786385511.34,4440.49,12099263.18,93.75,46.88
1786385513.35,4442.51,12099306.15,42.97,21.48
1786385515.36,4444.52,12099432.13,125.98,62.99
1786385517.38,4446.54,12099432.13,0.00,0.00
1786385519.41,4448.56,12099504.39,72.27,36.13
1786385521.42,4450.58,12099682.13,177.73,88.87
1786385523.43,4452.59,12099754.39,72.27,36.13
1786385525.45,4454.61,12100195.31,440.92,220.46
1786385527.48,4456.64,12100195.31,0.00,0.00
1786385529.50,4458.66,12100541.50,346.19,173.10
1786385531.52,4460.68,12100625.49,83.98,41.99
1786385533.54,4462.70,12100632.32,6.84,3.42
1786385535.55,4464.71,12100632.81,0.49,0.24
1786385537.57,4466.73,12101027.34,394.53,197.27
1786385539.58,4468.74,12101027.83,0.49,0.24
1786385541.60,4470.76,12101268.07,240.23,120.12
1786385543.61,4472.77,12101482.91,214.84,107.42
1786385545.63,4474.78,12101482.91,0.00,0.00
1786385547.65,4476.80,12101547.85,64.94,32.47
1786385549.66,4478.82,12101641.60,93.75,46.88
1786385551.68,4480.84,12101857.91,216.31,108.15
1786385553.70,4482.86,12101893.55,35.64,17.82
1786385555.71,4484.87,12101931.15,37.60,18.80
1786385557.72,4486.88,12102171.88,240.72,120.36
1786385559.75,4488.91,12102310.55,138.67,69.34
1786385561.76,4490.92,12102460.45,149.90,74.95
1786385563.78,4492.94,12102646.48,186.04,93.02
1786385565.80,4494.95,12102646.48,0.00,0.00
1786385567.81,4496.97,12102787.11,140.62,70.31
1786385569.84,4499.00,12102993.16,206.05,103.03
1786385571.85,4501.01,12103122.07,128.91,64.45
1786385573.87,4503.03,12103180.18,58.11,29.05
1786385576.00,4505.15,12103213.38,33.20,16.60
1786385578.19,4507.35,12103264.65,51.27,25.63
1786385580.21,4509.37,12103352.05,87.40,43.70
1786385582.23,4511.39,12103545.90,193.85,96.92
1786385584.25,4513.41,12103575.68,29.79,14.89
1786385586.83,4515.98,12103620.61,44.92,22.46
1786385588.84,4518.00,12103678.71,58.11,29.05
1786385590.91,4520.07,12103684.57,5.86,2.93
1786385592.93,4522.08,12103747.07,62.50,31.25
1786385594.94,4524.10,12103852.05,104.98,52.49
1786385596.95,4526.11,12103852.05,0.00,0.00
1786385598.97,4528.13,12104105.47,253.42,126.71
1786385600.98,4530.14,12104105.47,0.00,0.00
1786385602.99,4532.15,12104174.32,68.85,34.42
1786385605.01,4534.16,12104357.91,183.59,91.80
1786385607.02,4536.18,12104357.91,0.00,0.00
1786385609.03,4538.19,12104497.56,139.65,69.82
1786385611.04,4540.20,12104755.37,257.81,128.91
1786385613.06,4542.22,12105080.57,325.20,162.60
1786385615.07,4544.23,12105130.37,49.80,24.90
1786385617.09,4546.25,12105298.34,167.97,83.98
1786385619.11,4548.27,12105479.49,181.15,90.58
1786385621.12,4550.28,12105825.68,346.19,173.10
1786385623.14,4552.30,12105845.21,19.53,9.77
1786385625.16,4554.32,12105915.53,70.31,35.16
1786385627.17,4556.33,12106276.86,361.33,180.66
1786385629.43,4558.59,12106276.86,0.00,0.00
1786385631.45,4560.61,12106439.45,162.60,81.30
1786385633.46,4562.62,12106480.96,41.50,20.75
1786385635.47,4564.63,12106480.96,0.00,0.00
1786385637.49,4566.65,12106911.62,430.66,215.33
1786385639.50,4568.66,12106942.87,31.25,15.62
1786385641.52,4570.67,12107075.20,132.32,66.16
1786385643.53,4572.69,12107123.54,48.34,24.17
1786385645.54,4574.70,12107246.09,122.56,61.28
1786385647.56,4576.72,12107246.09,0.00,0.00
1786385649.58,4578.74,12107581.54,335.45,167.72
1786385651.60,4580.75,12107581.54,0.00,0.00
1786385653.61,4582.77,12107747.56,166.02,83.01
1786385655.73,4584.89,12107756.84,9.28,4.64
1786385657.75,4586.91,12107756.84,0.00,0.00
1786385659.76,4588.92,12107845.21,88.38,44.19
1786385661.78,4590.94,12107941.89,96.68,48.34
1786385663.79,4592.95,12108006.84,64.94,32.47
1786385665.83,4594.99,12108120.61,113.77,56.88
1786385667.84,4597.00,12108120.61,0.00,0.00
1786385669.86,4599.02,12108192.38,71.78,35.89
1786385671.87,4601.03,12108387.70,195.31,97.66
1786385673.89,4603.05,12108457.03,69.34,34.67
1786385675.90,4605.06,12108827.64,370.61,185.30
1786385677.92,4607.08,12108827.64,0.00,0.00
1786385679.93,4609.09,12108964.84,137.21,68.60
1786385681.95,4611.11,12109186.52,221.68,110.84
1786385683.96,4613.12,12109251.95,65.43,32.71
1786385685.98,4615.14,12109251.95,0.00,0.00
1786385688.00,4617.16,12109252.44,0.49,0.24
1786385690.02,4619.18,12109380.37,127.93,63.96
1786385692.03,4621.19,12109612.30,231.93,115.97
1786385694.04,4623.20,12109646.97,34.67,17.33
1786385696.06,4625.22,12109646.97,0.00,0.00
1786385698.07,4627.23,12109653.81,6.84,3.42
1786385700.09,4629.24,12110014.16,360.35,180.18
1786385702.10,4631.26,12110235.84,221.68,110.84
1786385704.12,4633.28,12110348.63,112.79,56.40
1786385706.15,4635.30,12110349.12,0.49,0.24
1786385708.26,4637.42,12110402.83,53.71,26.86
1786385710.27,4639.43,12110691.89,289.06,144.53
1786385712.28,4641.44,12110830.08,138.18,69.09
1786385714.30,4643.45,12110964.36,134.28,67.14
1786385716.31,4645.47,12111030.27,65.92,32.96
1786385718.33,4647.49,12111112.30,82.03,41.02
1786385720.35,4649.51,12111206.05,93.75,46.88
1786385722.36,4651.52,12111206.54,0.49,0.24
1786385724.48,4653.64,12111206.54,0.00,0.00
1786385726.51,4655.67,12111291.50,84.96,42.48
1786385728.52,4657.68,12111291.99,0.49,0.24
1786385730.54,4659.69,12111588.38,296.39,148.19
1786385732.55,4661.70,12111602.54,14.16,7.08
1786385734.56,4663.71,12111602.54,0.00,0.00
1786385736.57,4665.73,12111707.52,104.98,52.49
1786385738.59,4667.74,12111707.52,0.00,0.00
1786385740.60,4669.76,12111979.49,271.97,135.99
1786385742.61,4671.77,12112030.27,50.78,25.39
1786385744.63,4673.79,12112149.90,119.63,59.81
1786385746.64,4675.80,12112453.12,303.22,151.61
1786385748.66,4677.82,12112453.12,0.00,0.00
1786385750.67,4679.83,12112627.93,174.80,87.40
1786385752.69,4681.85,12112778.81,150.88,75.44
1786385754.70,4683.86,12112947.27,168.46,84.23
1786385756.71,4685.87,12113145.02,197.75,98.88
1786385758.73,4687.89,12113145.02,0.00,0.00
1786385760.74,4689.90,12113499.02,354.00,177.00
1786385762.75,4691.91,12113843.26,344.24,172.12
1786385764.77,4693.93,12113915.53,72.27,36.13
1786385766.78,4695.94,12113981.93,66.41,33.20
1786385768.80,4697.95,12113981.93,0.00,0.00
1786385770.82,4699.97,12114071.78,89.84,44.92
1786385772.83,4701.99,12114073.24,1.46,0.73
1786385774.85,4704.01,12114073.24,0.00,0.00
1786385776.93,4706.08,12114073.24,0.00,0.00
1786385778.99,4708.15,12114354.98,281.74,140.87
1786385781.01,4710.17,12114361.82,6.84,3.42
1786385783.02,4712.18,12114774.90,413.09,206.54
1786385785.03,4714.19,12114820.31,45.41,22.71
1786385787.05,4716.20,12114820.31,0.00,0.00
1786385789.10,4718.26,12115032.23,211.91,105.96
1786385791.11,4720.27,12115032.71,0.49,0.24
1786385793.13,4722.29,12115326.17,293.46,146.73
1786385795.15,4724.31,12115326.17,0.00,0.00
1786385797.16,4726.32,12115326.17,0.00,0.00
1786385799.20,4728.36,12115558.11,231.93,115.97
1786385801.21,4730.37,12115558.11,0.00,0.00
1786385803.23,4732.39,12115699.71,141.60,70.80
1786385805.24,4734.40,12116025.39,325.68,162.84
1786385807.26,4736.42,12116080.08,54.69,27.34
1786385809.28,4738.44,12116358.40,278.32,139.16
1786385811.29,4740.45,12116358.40,0.00,0.00
1786385813.31,4742.46,12116535.16,176.76,88.38
1786385815.32,4744.48,12116799.80,264.65,132.32
1786385817.34,4746.50,12116799.80,0.00,0.00
1786385819.36,4748.51,12117179.69,379.88,189.94
1786385821.37,4750.53,12117271.97,92.29,46.14
1786385823.39,4752.55,12117400.88,128.91,64.45
1786385825.41,4754.57,12117745.61,344.73,172.36
1786385827.43,4756.59,12117770.51,24.90,12.45
1786385829.45,4758.61,12117909.18,138.67,69.34
1786385831.47,4760.63,12117909.18,0.00,0.00
1786385833.48,4762.64,12118104.49,195.31,97.66
1786385835.50,4764.66,12118104.98,0.49,0.24
1786385837.52,4766.68,12118104.98,0.00,0.00
1786385839.54,4768.70,12118182.13,77.15,38.57
1786385841.57,4770.72,12118182.62,0.49,0.24
1786385843.59,4772.74,12118254.88,72.27,36.13
1786385845.60,4774.76,12118683.11,428.22,214.11
1786385847.61,4776.77,12118702.64,19.53,9.77
1786385849.63,4778.79,12118834.47,131.84,65.92
1786385851.65,4780.81,12118834.47,0.00,0.00
1786385853.66,4782.82,12118899.90,65.43,32.71
1786385855.68,4784.84,12119053.22,153.32,76.66
1786385857.69,4786.85,12119053.22,0.00,0.00
1786385859.71,4788.87,12119548.34,495.12,247.56
1786385861.73,4790.89,12119623.54,75.20,37.60
1786385863.75,4792.91,12119762.70,139.16,69.58
1786385865.77,4794.93,12119879.39,116.70,58.35
1786385867.78,4796.94,12119879.39,0.00,0.00
1786385869.80,4798.96,12120035.64,156.25,78.12
1786385871.82,4800.98,12120087.89,52.25,26.12
1786385873.84,4803.00,12120176.76,88.87,44.43
1786385875.86,4805.02,12120519.53,342.77,171.39
1786385877.88,4807.04,12120519.53,0.00,0.00
1786385879.90,4809.05,12120661.13,141.60,70.80
1786385881.92,4811.07,12120710.45,49.32,24.66
1786385883.95,4813.11,12120857.91,147.46,73.73
1786385885.97,4815.12,12121034.67,176.76,88.38
1786385887.98,4817.14,12121034.67,0.00,0.00
1786385889.99,4819.15,12121268.55,233.89,116.94
1786385892.01,4821.17,12121343.75,75.20,37.60
1786385894.02,4823.18,12121357.91,14.16,7.08
1786385896.04,4825.19,12121454.59,96.68,48.34
1786385898.22,4827.37,12121511.72,57.13,28.56
1786385900.23,4829.39,12121618.65,106.93,53.47
1786385902.25,4831.40,12121759.28,140.62,70.31
1786385904.26,4833.42,12121789.55,30.27,15.14
1786385906.28,4835.44,12121891.60,102.05,51.03
1786385908.30,4837.46,12121958.01,66.41,33.20
