timestamp_sec,elapsed_sec,total_physical_mb_written,interval_mb_written,write_rate_mbps
1786375756.86,1918.40,11298415.53,238.77,119.38
1786375758.87,1920.42,11298646.48,230.96,115.48
1786375760.88,1922.43,11298877.93,231.45,115.72
1786375762.90,1924.44,11299109.86,231.93,115.97
1786375764.91,1926.45,11299339.84,229.98,114.99
1786375766.92,1928.46,11299579.10,239.26,119.63
1786375769.03,1930.58,11299666.50,87.40,43.70
1786375771.05,1932.59,11299862.79,196.29,98.14
1786375773.06,1934.60,11300097.66,234.86,117.43
1786375775.07,1936.61,11300324.71,227.05,113.53
1786375777.08,1938.62,11300544.43,219.73,109.86
1786375779.09,1940.63,11300764.16,219.73,109.86
1786375781.10,1942.64,11300995.12,230.96,115.48
1786375783.11,1944.65,11301203.61,208.50,104.25
1786375785.12,1946.66,11301416.02,212.40,106.20
1786375787.13,1948.67,11301616.70,200.68,100.34
1786375789.18,1950.72,11301694.82,78.12,39.06
1786375791.19,1952.73,11301888.67,193.85,96.92
1786375793.20,1954.74,11302096.19,207.52,103.76
1786375795.20,1956.75,11302305.66,209.47,104.74
1786375797.21,1958.76,11302532.71,227.05,113.53
1786375799.22,1960.77,11302765.14,232.42,116.21
1786375801.23,1962.78,11302996.58,231.45,115.72
1786375803.24,1964.79,11303233.89,237.30,118.65
1786375805.25,1966.80,11303465.82,231.93,115.97
1786375807.26,1968.80,11303664.06,198.24,99.12
1786375809.27,1970.81,11303733.89,69.82,34.91
1786375811.31,1972.85,11303964.36,230.47,115.23
1786375813.32,1974.86,11304195.80,231.45,115.72
1786375815.33,1976.87,11304414.06,218.26,109.13
1786375817.34,1978.88,11304635.25,221.19,110.60
1786375819.35,1980.89,11304871.58,236.33,118.16
1786375821.36,1982.91,11305102.54,230.96,115.48
1786375823.37,1984.92,11305334.96,232.42,116.21
1786375825.38,1986.92,11305537.11,202.15,101.07
1786375827.40,1988.94,11305701.66,164.55,82.28
1786375829.61,1991.15,11305834.96,133.30,66.65
1786375831.62,1993.16,11306067.38,232.42,116.21
1786375833.63,1995.17,11306305.66,238.28,119.14
1786375835.64,1997.18,11306534.67,229.00,114.50
1786375837.65,1999.20,11306764.65,229.98,114.99
1786375839.66,2001.21,11306995.61,230.96,115.48
1786375841.68,2003.22,11307227.05,231.45,115.72
1786375843.68,2005.23,11307406.74,179.69,89.84
1786375845.69,2007.23,11307608.40,201.66,100.83
1786375847.70,2009.25,11307771.00,162.60,81.30
1786375850.29,2011.83,11307944.34,173.34,86.67
1786375852.30,2013.84,11308162.11,217.77,108.89
1786375854.31,2015.85,11308390.14,228.03,114.01
1786375856.32,2017.86,11308621.58,231.45,115.72
1786375858.33,2019.87,11308852.54,230.96,115.48
1786375860.34,2021.88,11309083.98,231.45,115.72
1786375862.36,2023.90,11309315.43,231.45,115.72
1786375864.37,2025.91,11309541.50,226.07,113.04
1786375866.38,2027.92,11309709.47,167.97,83.98
1786375868.39,2029.93,11309808.11,98.63,49.32
1786375870.47,2032.02,11310111.82,303.71,151.86
1786375872.49,2034.03,11310299.80,187.99,93.99
1786375874.50,2036.04,11310506.35,206.54,103.27
1786375876.51,2038.05,11310737.30,230.96,115.48
1786375878.52,2040.06,11310967.29,229.98,114.99
1786375880.53,2042.07,11311199.22,231.93,115.97
1786375882.54,2044.08,11311428.22,229.00,114.50
1786375884.55,2046.09,11311651.37,223.14,111.57
1786375886.55,2048.10,11311808.59,157.23,78.61
1786375888.60,2050.15,11311908.69,100.10,50.05
1786375890.61,2052.16,11312020.51,111.82,55.91
1786375892.84,2054.38,11312271.00,250.49,125.24
1786375894.85,2056.39,11312507.32,236.33,118.16
1786375896.86,2058.40,11312737.79,230.47,115.23
1786375898.87,2060.41,11312943.85,206.05,103.03
1786375900.88,2062.42,11313175.29,231.45,115.72
1786375902.89,2064.43,11313407.23,231.93,115.97
1786375904.90,2066.44,11313637.21,229.98,114.99
1786375906.91,2068.45,11313856.93,219.73,109.86
1786375908.96,2070.50,11313949.71,92.77,46.39
1786375910.99,2072.53,11314222.66,272.95,136.47
1786375913.00,2074.54,11314453.12,230.47,115.23
1786375915.01,2076.55,11314684.08,230.96,115.48
1786375917.02,2078.56,11314915.04,230.96,115.48
1786375919.03,2080.57,11315133.30,218.26,109.13
1786375921.04,2082.59,11315361.33,228.03,114.01
1786375923.06,2084.60,11315527.83,166.50,83.25
1786375925.06,2086.61,11315759.77,231.93,115.97
1786375927.07,2088.62,11315910.64,150.88,75.44
1786375929.16,2090.71,11316074.71,164.06,82.03
1786375931.17,2092.72,11316280.27,205.57,102.78
1786375933.18,2094.73,11316483.89,203.61,101.81
1786375935.19,2096.74,11316719.73,235.84,117.92
1786375937.20,2098.74,11316926.27,206.54,103.27
1786375939.21,2100.75,11317145.51,219.24,109.62
1786375941.22,2102.76,11317422.36,276.86,138.43
1786375943.23,2104.77,11317663.09,240.72,120.36
1786375945.24,2106.78,11317879.39,216.31,108.15
1786375947.25,2108.80,11318055.18,175.78,87.89
1786375949.26,2110.80,11318139.16,83.98,41.99
1786375951.27,2112.81,11318369.63,230.47,115.23
1786375953.28,2114.83,11318601.56,231.93,115.97
1786375955.30,2116.84,11318832.52,230.96,115.48
1786375957.31,2118.85,11319069.82,237.30,118.65
1786375959.32,2120.87,11319302.25,232.42,116.21
1786375961.33,2122.87,11319533.69,231.45,115.72
1786375963.34,2124.89,11319740.23,206.54,103.27
1786375965.35,2126.89,11319948.73,208.50,104.25
1786375967.36,2128.91,11320033.69,84.96,42.48
1786375969.53,2131.08,11320264.16,230.47,115.23
1786375971.54,2133.08,11320485.84,221.68,110.84
1786375973.55,2135.09,11320704.10,218.26,109.13
1786375975.56,2137.11,11320936.04,231.93,115.97
1786375977.58,2139.12,11321153.81,217.77,108.89
1786375979.59,2141.13,11321366.21,212.40,106.20
1786375981.60,2143.14,11321565.43,199.22,99.61
1786375983.60,2145.15,11321797.36,231.93,115.97
1786375985.61,2147.15,11322001.95,204.59,102.29
1786375987.62,2149.17,11322092.77,90.82,45.41
1786375989.65,2151.19,11322266.60,173.83,86.91
1786375991.66,2153.20,11322491.70,225.10,112.55
1786375993.67,2155.21,11322707.03,215.33,107.67
1786375995.68,2157.22,11322933.11,226.07,113.04
1786375997.69,2159.23,11323165.04,231.93,115.97
1786375999.70,2161.24,11323396.00,230.96,115.48
1786376001.71,2163.26,11323627.44,231.45,115.72
1786376003.72,2165.26,11323850.59,223.14,111.57
1786376005.73,2167.27,11324056.15,205.57,102.78
1786376007.75,2169.29,11324116.21,60.06,30.03
1786376009.76,2171.30,11324364.26,248.05,124.02
1786376011.76,2173.31,11324595.21,230.96,115.48
1786376013.77,2175.31,11324818.36,223.14,111.57
1786376015.78,2177.32,11325030.76,212.40,106.20
1786376017.79,2179.34,11325263.18,232.42,116.21
1786376019.81,2181.35,11325497.56,234.38,117.19
1786376021.81,2183.36,11325729.00,231.45,115.72
1786376023.83,2185.37,11325961.43,232.42,116.21
1786376025.83,2187.38,11326111.82,150.39,75.20
1786376027.87,2189.41,11326202.64,90.82,45.41
1786376029.88,2191.42,11326424.32,221.68,110.84
1786376031.89,2193.43,11326657.23,232.91,116.46
1786376033.90,2195.44,11326891.60,234.38,117.19
1786376035.91,2197.45,11327120.61,229.00,114.50
1786376037.92,2199.46,11327354.98,234.38,117.19
1786376039.93,2201.47,11327622.56,267.58,133.79
1786376041.94,2203.48,11327809.57,187.01,93.51
1786376043.95,2205.49,11328029.79,220.21,110.11
1786376045.96,2207.51,11328164.55,134.77,67.38
1786376048.09,2209.63,11328383.79,219.24,109.62
1786376050.10,2211.64,11328573.73,189.94,94.97
1786376052.11,2213.65,11328786.13,212.40,106.20
1786376054.12,2215.66,11328996.58,210.45,105.22
1786376056.13,2217.67,11329228.03,231.45,115.72
1786376058.14,2219.69,11329458.50,230.47,115.23
1786376060.16,2221.70,11329682.62,224.12,112.06
1786376062.16,2223.71,11329895.51,212.89,106.45
1786376064.17,2225.71,11330116.70,221.19,110.60
1786376066.18,2227.73,11330213.87,97.17,48.58
1786376068.24,2229.78,11330387.21,173.34,86.67
1786376070.25,2231.79,11330613.77,226.56,113.28
1786376072.26,2233.80,11330824.22,210.45,105.22
1786376074.27,2235.81,11331034.18,209.96,104.98
1786376076.28,2237.82,11331246.58,212.40,106.20
1786376078.29,2239.83,11331450.20,203.61,101.81
1786376080.30,2241.84,11331668.95,218.75,109.38
1786376082.30,2243.85,11331898.44,229.49,114.75
1786376084.31,2245.86,11332129.39,230.96,115.48
1786376086.33,2247.87,11332252.44,123.05,61.52
1786376088.40,2249.94,11332451.66,199.22,99.61
1786376090.40,2251.95,11332667.97,216.31,108.15
1786376092.41,2253.96,11332887.21,219.24,109.62
1786376094.42,2255.96,11333081.05,193.85,96.92
1786376096.43,2257.97,11333297.36,216.31,108.15
1786376098.44,2259.98,11333522.46,225.10,112.55
1786376100.45,2261.99,11333752.93,230.47,115.23
1786376102.46,2264.01,11333984.38,231.45,115.72
1786376104.48,2266.02,11334217.29,232.91,116.46
1786376106.48,2268.02,11334299.32,82.03,41.02
1786376109.13,2270.67,11334540.04,240.72,120.36
1786376111.15,2272.69,11334796.88,256.84,128.42
1786376113.16,2274.70,11335008.79,211.91,105.96
1786376115.17,2276.71,11335233.89,225.10,112.55
1786376117.18,2278.72,11335450.20,216.31,108.15
1786376119.19,2280.73,11335655.76,205.57,102.78
1786376121.20,2282.74,11335892.09,236.33,118.16
1786376123.20,2284.75,11336100.10,208.01,104.00
1786376125.21,2286.75,11336304.20,204.10,102.05
1786376127.22,2288.76,11336437.01,132.81,66.41
1786376129.23,2290.77,11336627.44,190.43,95.21
1786376131.24,2292.78,11336841.31,213.87,106.93
1786376133.25,2294.79,11337060.06,218.75,109.38
1786376135.26,2296.80,11337295.90,235.84,117.92
1786376137.27,2298.81,11337520.51,224.61,112.30
1786376139.28,2300.82,11337732.42,211.91,105.96
1786376141.29,2302.83,11337964.36,231.93,115.97
1786376143.30,2304.84,11338198.24,233.89,116.94
1786376145.31,2306.85,11338365.72,167.48,83.74
1786376147.38,2308.92,11338456.05,90.33,45.17
1786376149.39,2310.93,11338751.46,295.41,147.71
1786376151.40,2312.94,11338918.95,167.48,83.74
1786376153.41,2314.95,11339130.37,211.43,105.71
1786376155.41,2316.96,11339350.10,219.73,109.86
1786376157.43,2318.97,11339583.50,233.40,116.70
1786376159.44,2320.98,11339822.27,238.77,119.38
1786376161.45,2322.99,11340052.25,229.98,114.99
1786376163.45,2325.00,11340255.37,203.12,101.56
1786376165.46,2327.01,11340405.27,149.90,74.95
1786376167.60,2329.14,11340549.80,144.53,72.27
1786376169.61,2331.15,11340782.23,232.42,116.21
1786376171.61,2333.16,11340998.05,215.82,107.91
1786376173.62,2335.17,11341224.12,226.07,113.04
1786376175.63,2337.18,11341455.57,231.45,115.72
1786376177.65,2339.19,11341684.57,229.00,114.50
1786376179.66,2341.20,11341915.53,230.96,115.48
1786376181.67,2343.21,11342143.55,228.03,114.01
1786376183.68,2345.22,11342349.12,205.57,102.78
1786376185.69,2347.23,11342449.22,100.10,50.05
1786376188.83,2350.37,11342678.71,229.49,114.75
1786376190.84,2352.38,11342899.90,221.19,110.60
1786376192.85,2354.39,11343119.63,219.73,109.86
1786376194.85,2356.40,11343336.43,216.80,108.40
1786376196.87,2358.41,11343568.36,231.93,115.97
1786376198.88,2360.42,11343799.80,231.45,115.72
1786376200.89,2362.43,11344030.76,230.96,115.48
1786376202.90,2364.44,11344261.23,230.47,115.23
1786376204.91,2366.45,11344463.38,202.15,101.07
1786376207.03,2368.57,11344616.21,152.83,76.42
1786376209.04,2370.58,11344846.19,229.98,114.99
1786376211.05,2372.59,11345077.64,231.45,115.72
1786376213.06,2374.60,11345309.08,231.45,115.72
1786376215.07,2376.61,11345541.02,231.93,115.97
1786376217.35,2378.90,11345772.95,231.93,115.97
1786376219.36,2380.90,11345988.77,215.82,107.91
1786376221.37,2382.91,11346216.31,227.54,113.77
1786376223.38,2384.93,11346444.82,228.52,114.26
1786376225.40,2386.94,11346535.16,90.33,45.17
1786376227.40,2388.95,11346704.10,168.95,84.47
1786376229.42,2390.96,11346935.55,231.45,115.72
1786376231.42,2392.97,11347167.97,232.42,116.21
1786376233.43,2394.97,11347372.56,204.59,102.29
1786376235.45,2396.99,11347601.56,229.00,114.50
1786376237.46,2399.00,11347818.85,217.29,108.64
1786376239.46,2401.01,11348031.74,212.89,106.45
1786376241.47,2403.02,11348246.09,214.36,107.18
1786376243.48,2405.03,11348473.63,227.54,113.77
1786376245.49,2407.04,11348575.68,102.05,51.03
1786376248.10,2409.64,11348873.05,297.36,148.68
1786376250.11,2411.65,11349104.00,230.96,115.48
1786376252.12,2413.66,11349302.73,198.73,99.37
1786376254.13,2415.68,11349512.70,209.96,104.98
1786376256.14,2417.69,11349718.26,205.57,102.78
1786376258.15,2419.69,11349948.24,229.98,114.99
1786376260.16,2421.71,11350153.32,205.08,102.54
1786376262.18,2423.72,11350384.77,231.45,115.72
1786376264.19,2425.73,11350556.64,171.88,85.94
1786376266.28,2427.82,11350649.41,92.77,46.39
1786376268.29,2429.83,11350881.35,231.93,115.97
1786376270.31,2431.85,11351114.75,233.40,116.70
1786376272.31,2433.86,11351342.29,227.54,113.77
1786376274.33,2435.87,11351574.22,231.93,115.97
1786376276.34,2437.88,11351804.69,230.47,115.23
1786376278.35,2439.89,11352036.13,231.45,115.72
1786376280.36,2441.90,11352310.06,273.93,136.96
1786376282.37,2443.91,11352502.44,192.38,96.19
1786376284.38,2445.92,11352627.93,125.49,62.74
1786376287.19,2448.73,11352910.64,282.71,141.36
1786376289.20,2450.75,11353142.09,231.45,115.72
1786376291.21,2452.76,11353363.77,221.68,110.84
1786376293.24,2454.78,11353579.59,215.82,107.91
1786376295.25,2456.79,11353800.78,221.19,110.60
1786376297.26,2458.80,11354020.02,219.24,109.62
1786376299.27,2460.81,11354219.24,199.22,99.61
1786376301.28,2462.82,11354448.24,229.00,114.50
1786376303.29,2464.83,11354637.21,188.96,94.48
1786376305.30,2466.85,11354766.11,128.91,64.45
1786376307.43,2468.97,11354990.72,224.61,112.30
1786376309.44,2470.98,11355229.98,239.26,119.63
1786376311.45,2472.99,11355460.94,230.96,115.48
1786376313.45,2475.00,11355695.31,234.38,117.19
1786376315.46,2477.01,11355929.20,233.89,116.94
1786376317.48,2479.02,11356141.11,211.91,105.96
1786376319.49,2481.03,11356344.73,203.61,101.81
1786376321.50,2483.04,11356541.02,196.29,98.14
1786376323.51,2485.05,11356685.55,144.53,72.27
1786376326.47,2488.01,11356973.14,287.60,143.80
1786376328.48,2490.02,11357207.52,234.38,117.19
1786376330.49,2492.04,11357437.99,230.47,115.23
1786376332.50,2494.05,11357669.92,231.93,115.97
1786376334.52,2496.06,11357902.83,232.91,116.46
1786376336.52,2498.07,11358085.45,182.62,91.31
1786376338.53,2500.07,11358339.36,253.91,126.95
1786376340.54,2502.08,11358526.37,187.01,93.51
1786376342.55,2504.09,11358716.31,189.94,94.97
1786376344.63,2506.17,11358885.74,169.43,84.72
1786376346.64,2508.18,11359164.06,278.32,139.16
1786376348.65,2510.20,11359363.28,199.22,99.61
1786376350.66,2512.20,11359592.29,229.00,114.50
1786376352.67,2514.21,11359799.80,207.52,103.76
1786376354.68,2516.22,11360030.76,230.96,115.48
1786376356.69,2518.23,11360251.46,220.70,110.35
1786376358.70,2520.24,11360481.93,230.47,115.23
1786376360.71,2522.25,11360715.82,233.89,116.94
1786376362.72,2524.26,11360801.27,85.45,42.72
1786376364.73,2526.27,11360990.23,188.96,94.48
1786376366.74,2528.28,11361261.72,271.48,135.74
1786376368.75,2530.29,11361493.16,231.45,115.72
1786376370.75,2532.30,11361695.31,202.15,101.07
1786376372.76,2534.31,11361907.71,212.40,106.20
1786376374.77,2536.31,11362115.72,208.01,104.00
1786376376.78,2538.32,11362339.84,224.12,112.06
1786376378.79,2540.34,11362571.29,231.45,115.72
1786376380.80,2542.35,11362801.76,230.47,115.23
1786376382.83,2544.37,11362865.72,63.96,31.98
1786376384.87,2546.42,11363118.65,252.93,126.46
1786376386.89,2548.43,11363342.29,223.63,111.82
1786376388.91,2550.46,11363531.74,189.45,94.73
1786376390.92,2552.47,11363751.95,220.21,110.11
1786376392.94,2554.48,11363979.49,227.54,113.77
1786376394.95,2556.49,11364189.94,210.45,105.22
1786376396.96,2558.51,11364419.92,229.98,114.99
1786376398.98,2560.52,11364650.88,230.96,115.48
1786376400.99,2562.53,11364840.82,189.94,94.97
1786376403.03,2564.57,11364960.45,119.63,59.81
1786376405.04,2566.59,11365250.49,290.04,145.02
1786376407.05,2568.59,11365466.80,216.31,108.15
1786376409.06,2570.61,11365696.78,229.98,114.99
1786376411.08,2572.62,11365928.22,231.45,115.72
1786376413.08,2574.63,11366160.16,231.93,115.97
1786376415.09,2576.63,11366370.61,210.45,105.22
1786376417.10,2578.64,11366597.17,226.56,113.28
1786376419.11,2580.65,11366807.13,209.96,104.98
1786376421.12,2582.66,11366928.22,121.09,60.55
1786376423.22,2584.76,11367092.29,164.06,82.03
1786376425.23,2586.77,11367323.73,231.45,115.72
1786376427.24,2588.78,11367527.34,203.61,101.81
1786376429.25,2590.79,11367709.47,182.13,91.06
1786376431.26,2592.80,11367924.32,214.84,107.42
1786376433.27,2594.81,11368128.91,204.59,102.29
1786376435.28,2596.82,11368359.86,230.96,115.48
1786376437.30,2598.84,11368596.19,236.33,118.16
1786376439.31,2600.85,11368827.64,231.45,115.72
1786376441.31,2602.86,11368954.10,126.46,63.23
1786376443.34,2604.88,11369115.72,161.62,80.81
1786376445.35,2606.90,11369347.17,231.45,115.72
1786376447.36,2608.90,11369577.64,230.47,115.23
1786376449.37,2610.91,11369795.90,218.26,109.13
1786376451.38,2612.92,11370015.62,219.73,109.86
1786376453.39,2614.93,11370252.44,236.82,118.41
1786376455.40,2616.95,11370482.42,229.98,114.99
1786376457.42,2618.96,11370713.87,231.45,115.72
1786376459.43,2620.97,11370945.31,231.45,115.72
1786376461.44,2622.98,11371002.93,57.62,28.81
1786376463.48,2625.02,11371225.10,222.17,111.08
1786376465.49,2627.03,11371444.34,219.24,109.62
1786376467.50,2629.04,11371678.22,233.89,116.94
1786376469.51,2631.05,11371909.67,231.45,115.72
1786376471.52,2633.06,11372142.58,232.91,116.46
1786376473.53,2635.07,11372372.07,229.49,114.75
1786376475.54,2637.08,11372596.68,224.61,112.30
1786376477.55,2639.09,11372809.08,212.40,106.20
1786376479.56,2641.10,11373020.02,210.94,105.47
1786376481.58,2643.13,11373161.13,141.11,70.56
1786376483.59,2645.14,11373383.79,222.66,111.33
1786376485.61,2647.15,11373614.26,230.47,115.23
1786376487.62,2649.16,11373845.70,231.45,115.72
1786376489.63,2651.17,11374076.17,230.47,115.23
1786376491.64,2653.18,11374307.62,231.45,115.72
1786376493.65,2655.20,11374539.55,231.93,115.97
1786376495.66,2657.21,11374768.55,229.00,114.50
1786376497.67,2659.21,11375000.49,231.93,115.97
1786376499.68,2661.23,11375076.17,75.68,37.84
1786376502.23,2663.77,11375262.70,186.52,93.26
1786376504.24,2665.78,11375495.12,232.42,116.21
1786376506.25,2667.79,11375725.10,229.98,114.99
1786376508.26,2669.80,11375946.29,221.19,110.60
1786376510.27,2671.81,11376159.67,213.38,106.69
1786376512.28,2673.82,11376392.09,232.42,116.21
1786376514.29,2675.83,11376629.88,237.79,118.90
1786376516.30,2677.85,11376863.28,233.40,116.70
1786376518.31,2679.85,11377085.94,222.66,111.33
1786376520.44,2681.99,11377135.74,49.80,24.90
1786376522.80,2684.34,11377390.14,254.39,127.20
1786376524.82,2686.36,11377621.58,231.45,115.72
1786376526.83,2688.37,11377852.05,230.47,115.23
1786376528.84,2690.38,11378082.52,230.47,115.23
1786376530.85,2692.39,11378303.22,220.70,110.35
1786376532.86,2694.40,11378526.86,223.63,111.82
1786376534.87,2696.41,11378755.37,228.52,114.26
1786376536.88,2698.42,11378988.77,233.40,116.70
1786376539.00,2700.54,11379158.20,169.43,84.72
1786376541.06,2702.60,11379260.74,102.54,51.27
1786376543.07,2704.61,11379477.54,216.80,108.40
1786376545.08,2706.62,11379711.43,233.89,116.94
1786376547.35,2708.89,11379942.87,231.45,115.72
1786376549.36,2710.90,11380173.83,230.96,115.48
1786376551.37,2712.92,11380405.76,231.93,115.97
1786376553.38,2714.93,11380664.06,258.30,129.15
1786376555.39,2716.94,11380878.91,214.84,107.42
1786376557.40,2718.95,11381110.84,231.93,115.97
1786376559.42,2720.96,11381203.12,92.29,46.14
1786376562.16,2723.70,11381491.70,288.57,144.29
1786376564.16,2725.71,11381723.63,231.93,115.97
1786376566.17,2727.71,11381952.64,229.00,114.50
1786376568.18,2729.72,11382184.08,231.45,115.72
1786376570.19,2731.73,11382391.11,207.03,103.52
1786376572.20,2733.74,11382620.61,229.49,114.75
1786376574.21,2735.75,11382819.82,199.22,99.61
1786376576.22,2737.76,11383042.97,223.14,111.57
1786376578.23,2739.77,11383221.68,178.71,89.36
1786376580.27,2741.82,11383404.79,183.11,91.55
1786376582.38,2743.93,11383601.07,196.29,98.14
1786376584.39,2745.94,11383845.21,244.14,122.07
1786376586.41,2747.95,11384076.17,230.96,115.48
1786376588.42,2749.96,11384308.11,231.93,115.97
1786376590.43,2751.97,11384540.04,231.93,115.97
1786376592.44,2753.98,11384765.62,225.59,112.79
1786376594.45,2755.99,11384981.93,216.31,108.15
1786376596.46,2758.00,11385212.40,230.47,115.23
1786376598.47,2760.01,11385331.54,119.14,59.57
1786376600.48,2762.02,11385470.21,138.67,69.34
1786376602.49,2764.03,11385701.17,230.96,115.48
1786376604.50,2766.04,11385918.95,217.77,108.89
1786376606.50,2768.05,11386135.74,216.80,108.40
1786376608.52,2770.06,11386373.54,237.79,118.90
1786376610.53,2772.07,11386604.00,230.47,115.23
1786376612.54,2774.08,11386836.91,232.91,116.46
1786376614.55,2776.09,11387062.01,225.10,112.55
1786376616.56,2778.10,11387269.53,207.52,103.76
1786376618.57,2780.11,11387381.35,111.82,55.91
1786376622.04,2783.59,11387677.73,296.39,148.19
1786376624.06,2785.60,11387911.13,233.40,116.70
1786376626.06,2787.61,11388134.28,223.14,111.57
1786376628.07,2789.62,11388347.17,212.89,106.45
1786376630.09,2791.63,11388578.61,231.45,115.72
1786376632.10,2793.64,11388796.39,217.77,108.89
1786376634.11,2795.65,11389016.60,220.21,110.11
1786376636.11,2797.66,11389221.19,204.59,102.29
1786376638.12,2799.67,11389363.28,142.09,71.04
1786376640.20,2801.75,11389537.11,173.83,86.91
1786376642.21,2803.75,11389748.05,210.94,105.47
1786376644.22,2805.76,11389974.12,226.07,113.04
1786376646.23,2807.77,11390166.99,192.87,96.44
1786376648.24,2809.78,11390373.05,206.05,103.03
1786376650.25,2811.79,11390601.07,228.03,114.01
1786376652.26,2813.80,11390811.04,209.96,104.98
1786376654.27,2815.81,11391046.39,235.35,117.68
1786376656.28,2817.82,11391279.30,232.91,116.46
1786376658.29,2819.83,11391408.20,128.91,64.45
1786376660.38,2821.92,11391531.25,123.05,61.52
1786376662.39,2823.93,11391743.16,211.91,105.96
1786376664.40,2825.94,11391975.10,231.93,115.97
1786376666.41,2827.95,11392207.03,231.93,115.97
1786376668.42,2829.97,11392438.96,231.93,115.97
1786376670.43,2831.97,11392674.80,235.84,117.92
1786376672.44,2833.98,11392889.16,214.36,107.18
1786376674.45,2835.99,11393110.35,221.19,110.60
1786376676.46,2838.00,11393343.75,233.40,116.70
1786376678.47,2840.01,11393461.91,118.16,59.08
1786376680.48,2842.02,11393603.03,141.11,70.56
1786376682.49,2844.04,11393833.98,230.96,115.48
1786376684.50,2846.05,11394071.78,237.79,118.90
1786376686.52,2848.06,11394277.83,206.05,103.03
1786376688.53,2850.07,11394508.30,230.47,115.23
1786376690.54,2852.08,11394738.28,229.98,114.99
1786376692.55,2854.09,11394969.73,231.45,115.72
1786376694.56,2856.10,11395201.17,231.45,115.72
1786376696.57,2858.11,11395432.13,230.96,115.48
1786376698.58,2860.12,11395576.17,144.04,72.02
1786376700.67,2862.21,11395697.75,121.58,60.79
1786376702.68,2864.22,11395910.16,212.40,106.20
1786376704.69,2866.23,11396135.25,225.10,112.55
1786376706.70,2868.24,11396366.70,231.45,115.72
1786376708.71,2870.25,11396597.66,230.96,115.48
1786376710.72,2872.26,11396827.64,229.98,114.99
1786376712.73,2874.27,11397059.57,231.93,115.97
1786376714.74,2876.28,11397291.99,232.42,116.21
1786376716.75,2878.29,11397496.09,204.10,102.05
1786376718.77,2880.31,11397591.80,95.70,47.85
1786376720.78,2882.32,11397810.06,218.26,109.13
1786376722.79,2884.33,11398087.40,277.34,138.67
1786376724.81,2886.36,11398302.73,215.33,107.67
1786376726.82,2888.37,11398510.74,208.01,104.00
1786376728.83,2890.38,11398702.64,191.89,95.95
1786376730.84,2892.39,11398925.29,222.66,111.33
1786376732.86,2894.40,11399159.67,234.38,117.19
1786376734.87,2896.41,11399391.11,231.45,115.72
1786376736.88,2898.43,11399537.60,146.48,73.24
1786376738.90,2900.45,11399675.78,138.18,69.09
1786376740.91,2902.45,11399855.47,179.69,89.84
1786376742.92,2904.47,11400085.45,229.98,114.99
1786376744.93,2906.47,11400314.45,229.00,114.50
1786376746.94,2908.48,11400532.23,217.77,108.89
1786376748.95,2910.49,11400759.28,227.05,113.53
1786376750.96,2912.51,11400975.10,215.82,107.91
1786376752.97,2914.52,11401183.11,208.01,104.00
1786376754.98,2916.53,11401380.86,197.75,98.88
1786376756.99,2918.53,11401592.29,211.43,105.71
1786376759.00,2920.54,11401769.04,176.76,88.38
1786376761.09,2922.63,11401940.92,171.88,85.94
1786376763.10,2924.64,11402151.37,210.45,105.22
1786376765.11,2926.65,11402381.84,230.47,115.23
1786376767.12,2928.66,11402578.12,196.29,98.14
1786376769.13,2930.67,11402782.71,204.59,102.29
1786376771.14,2932.68,11402999.51,216.80,108.40
1786376773.14,2934.69,11403219.73,220.21,110.11
1786376775.16,2936.70,11403451.66,231.93,115.97
1786376777.17,2938.71,11403632.81,181.15,90.58
1786376779.24,2940.78,11403801.27,168.46,84.23
1786376781.25,2942.79,11404033.20,231.93,115.97
1786376783.26,2944.80,11404265.14,231.93,115.97
1786376785.26,2946.81,11404469.73,204.59,102.29
1786376787.28,2948.82,11404700.68,230.96,115.48
1786376789.29,2950.83,11404932.62,231.93,115.97
1786376791.30,2952.84,11405164.55,231.93,115.97
1786376793.31,2954.85,11405398.93,234.38,117.19
1786376795.32,2956.86,11405630.86,231.93,115.97
1786376797.33,2958.88,11405697.75,66.89,33.45
1786376799.37,2960.92,11405862.30,164.55,82.28
1786376801.39,2962.93,11406092.77,230.47,115.23
1786376803.40,2964.94,11406324.22,231.45,115.72
1786376805.41,2966.96,11406555.18,230.96,115.48
1786376807.42,2968.96,11406786.13,230.96,115.48
1786376809.44,2970.98,11406968.26,182.13,91.06
1786376811.44,2972.99,11407266.60,298.34,149.17
1786376813.45,2974.99,11407474.12,207.52,103.76
1786376815.46,2977.00,11407684.08,209.96,104.98
1786376817.53,2979.07,11407773.44,89.36,44.68
1786376819.55,2981.09,11407975.10,201.66,100.83
1786376821.55,2983.10,11408207.52,232.42,116.21
1786376823.56,2985.10,11408427.25,219.73,109.86
1786376825.57,2987.11,11408647.95,220.70,110.35
1786376827.58,2989.12,11408870.12,222.17,111.08
1786376829.59,2991.13,11409063.96,193.85,96.92
1786376831.60,2993.14,11409278.81,214.84,107.42
1786376833.60,2995.15,11409509.28,230.47,115.23
1786376835.61,2997.16,11409714.36,205.08,102.54
1786376837.63,2999.17,11409781.25,66.89,33.45
1786376839.77,3001.31,11409983.89,202.64,101.32
1786376841.78,3003.32,11410209.96,226.07,113.04
1786376843.79,3005.33,11410414.06,204.10,102.05
